year,naics,naics_title,occ_code,occ_title,employment_level,wage_hourly_mean,wage_annual_mean,wage_hourly_median,wage_annual_median,wage_annual_pct10,wage_annual_pct90,employment_change_yoy_pct,wage_growth_yoy_pct,contraction_flag_12mo
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",13-2072,Loan Officers,5900.0,36.49,75900.0,35.43,73690.0,52020.0,102150.0,26.881720430107524,-0.7843137254901961,0
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",13-2072,Loan Officers,5940.0,38.8,80710.0,37.89,78810.0,59950.0,107240.0,0.6779661016949152,6.337285902503294,0
2015,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",13-2081,"Tax Examiners and Collectors, and Revenue Agents",59640.0,27.54,57280.0,24.73,51430.0,31660.0,96060.0,,,
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",13-2081,"Tax Examiners and Collectors, and Revenue Agents",58450.0,27.86,57950.0,25.03,52060.0,31860.0,97440.0,-1.9953051643192488,1.1696927374301676,0
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",13-2081,"Tax Examiners and Collectors, and Revenue Agents",56660.0,28.43,59140.0,25.54,53130.0,31730.0,99990.0,-3.0624465355004276,2.0534943917169977,1
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",13-2081,"Tax Examiners and Collectors, and Revenue Agents",54550.0,29.09,60500.0,26.17,54440.0,32500.0,101120.0,-3.7239675255912457,2.299628001352722,1
2019,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",13-2081,"Tax Examiners and Collectors, and Revenue Agents",53760.0,29.31,60960.0,26.39,54890.0,33090.0,101780.0,-1.4482126489459213,0.7603305785123967,0
2020,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OEWS Designation)",13-2081,"Tax Examiners and Collectors, and Revenue Agents",53140.0,29.83,62040.0,26.74,55630.0,33180.0,105430.0,-1.1532738095238095,1.7716535433070866,0
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",13-2081,"Tax Examiners and Collectors, and Revenue Agents",52260.0,30.38,63200.0,27.3,56780.0,35260.0,102840.0,-1.6560030109145654,1.8697614442295292,0
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",13-2081,"Tax Examiners and Collectors, and Revenue Agents",50610.0,30.97,64410.0,27.86,57950.0,36570.0,107120.0,-3.1572904707233063,1.9145569620253167,1
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",13-2081,"Tax Examiners and Collectors, and Revenue Agents",50250.0,31.43,65370.0,28.14,58530.0,37690.0,107660.0,-0.7113218731475993,1.4904517931998138,0
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",13-2081,"Tax Examiners and Collectors, and Revenue Agents",53530.0,32.49,67570.0,28.72,59740.0,40020.0,110300.0,6.527363184079602,3.365458161236041,0
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",13-2082,Tax Preparers,40.0,18.66,38810.0,16.25,33800.0,23000.0,49840.0,,,
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",13-2082,Tax Preparers,70.0,20.36,42340.0,18.64,38770.0,24820.0,62910.0,75.0,9.095593919093018,0
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",13-2082,Tax Preparers,70.0,22.52,46840.0,19.64,40850.0,26020.0,75740.0,0.0,10.628247520075579,0
2019,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",13-2082,Tax Preparers,70.0,24.46,50880.0,20.85,43360.0,27910.0,88480.0,0.0,8.625106746370625,0
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",13-2082,Tax Preparers,40.0,20.3,42220.0,17.91,37240.0,28660.0,49490.0,-42.857142857142854,-17.020440251572328,1
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",13-2082,Tax Preparers,30.0,26.9,55950.0,19.18,39900.0,27880.0,127710.0,-25.0,32.52013263855992,1
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",13-2082,Tax Preparers,30.0,21.7,45140.0,18.83,39160.0,29120.0,78280.0,0.0,-19.320822162645218,0
2019,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",40400.0,37.83,78680.0,35.87,74620.0,45480.0,113700.0,,,
2020,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OEWS Designation)",13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",40470.0,40.02,83240.0,37.98,79000.0,48880.0,119880.0,0.17326732673267328,5.795627859684799,0
2015,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",13-2099,"Financial Specialists, All Other",31540.0,35.22,73260.0,34.37,71480.0,42210.0,103320.0,,,
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",13-2099,"Financial Specialists, All Other",31260.0,35.99,74850.0,34.88,72550.0,42750.0,106960.0,-0.8877615726062142,2.1703521703521704,0
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",13-2099,"Financial Specialists, All Other",31300.0,36.81,76570.0,35.7,74270.0,43580.0,110500.0,0.12795905310300704,2.297929191716767,0
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",13-2099,"Financial Specialists, All Other",30610.0,37.42,77840.0,36.27,75440.0,43420.0,113080.0,-2.2044728434504792,1.658613033825258,1
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",13-2099,"Financial Specialists, All Other",30940.0,41.04,85370.0,38.99,81090.0,49980.0,120950.0,1.078079059131003,9.673689619732786,0
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",13-2099,"Financial Specialists, All Other",31480.0,41.94,87220.0,40.3,83820.0,50840.0,124610.0,1.7453135100193924,2.167037601030807,0
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",13-2099,"Financial Specialists, All Other",31990.0,44.09,91700.0,42.59,88590.0,55180.0,130670.0,1.6200762388818297,5.136436597110754,0
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",13-2099,"Financial Specialists, All Other",33190.0,46.63,97000.0,45.0,93600.0,59950.0,137610.0,3.7511722413254143,5.779716466739368,0
2015,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1111,Computer and Information Research Scientists,6920.0,50.41,104850.0,50.23,104480.0,72230.0,139830.0,,,
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1111,Computer and Information Research Scientists,7290.0,50.93,105940.0,50.93,105930.0,71170.0,142160.0,5.346820809248555,1.039580352885074,0
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1111,Computer and Information Research Scientists,7670.0,51.92,108000.0,52.06,108280.0,69990.0,146520.0,5.212620027434842,1.9444968850292617,0
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1111,Computer and Information Research Scientists,8110.0,52.45,109090.0,52.83,109890.0,68650.0,148970.0,5.736636245110821,1.0092592592592593,0
2015,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1121,Computer Systems Analysts,35180.0,37.02,77000.0,36.16,75210.0,51280.0,104260.0,,,
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1121,Computer Systems Analysts,35350.0,37.55,78110.0,37.04,77050.0,51570.0,106490.0,0.4832291074474133,1.4415584415584417,0
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1121,Computer Systems Analysts,36370.0,37.95,78930.0,37.24,77450.0,51470.0,107230.0,2.8854314002828856,1.0498015618998848,0
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1121,Computer Systems Analysts,37780.0,39.12,81370.0,38.54,80160.0,53010.0,112450.0,3.87682155622766,3.0913467629545166,0
2015,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1122,Information Security Analysts,2410.0,38.78,80670.0,38.68,80450.0,44720.0,119080.0,,,
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1122,Information Security Analysts,2860.0,40.25,83730.0,40.95,85180.0,46350.0,118420.0,18.672199170124482,3.7932316846411305,0
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1122,Information Security Analysts,2970.0,42.0,87350.0,42.81,89050.0,48530.0,125120.0,3.8461538461538463,4.323420518332736,0
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1122,Information Security Analysts,2590.0,39.29,81730.0,38.38,79820.0,48580.0,119520.0,-12.794612794612794,-6.4338866628506,1
2015,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1131,Computer Programmers,13040.0,34.97,72730.0,35.22,73260.0,45520.0,97730.0,,,
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1131,Computer Programmers,11020.0,35.81,74480.0,35.83,74520.0,49620.0,98720.0,-15.490797546012269,2.4061597690086622,1
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1131,Computer Programmers,11100.0,36.42,75750.0,36.43,75780.0,51800.0,99770.0,0.7259528130671506,1.70515574650913,0
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1131,Computer Programmers,10590.0,37.53,78060.0,37.52,78050.0,53040.0,101590.0,-4.594594594594595,3.0495049504950495,1
2015,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1132,"Software Developers, Applications",16630.0,38.29,79640.0,37.77,78560.0,53280.0,109520.0,,,
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1132,"Software Developers, Applications",16560.0,38.49,80050.0,38.39,79850.0,50220.0,110660.0,-0.4209260372820205,0.5148166750376695,0
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1132,"Software Developers, Applications",17000.0,40.42,84080.0,40.27,83770.0,56130.0,115710.0,2.657004830917874,5.034353529044347,0
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1132,"Software Developers, Applications",18450.0,41.93,87210.0,41.99,87350.0,57250.0,120370.0,8.529411764705882,3.7226450999048524,0
2015,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1133,"Software Developers, Systems Software",3620.0,41.52,86360.0,43.34,90140.0,64510.0,104400.0,,,
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1133,"Software Developers, Systems Software",3980.0,42.92,89270.0,44.57,92710.0,65670.0,106990.0,9.94475138121547,3.3696155627605378,0
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1133,"Software Developers, Systems Software",4200.0,43.3,90060.0,44.81,93210.0,66220.0,110770.0,5.527638190954774,0.8849557522123894,0
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1133,"Software Developers, Systems Software",4780.0,44.74,93060.0,46.52,96760.0,67640.0,115010.0,13.80952380952381,3.3311125916055966,0
2015,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1134,Web Developers,2050.0,30.86,64190.0,29.61,61590.0,40530.0,92980.0,,,
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1134,Web Developers,2060.0,31.44,65390.0,30.17,62750.0,41530.0,95090.0,0.4878048780487805,1.8694500701043777,0
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1134,Web Developers,2060.0,32.29,67170.0,30.84,64140.0,42360.0,97790.0,0.0,2.7221287658663407,0
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1134,Web Developers,2000.0,33.17,69000.0,31.69,65910.0,43910.0,99840.0,-2.912621359223301,2.7244305493523897,1
2015,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1141,Database Administrators,6360.0,37.23,77450.0,36.33,75560.0,46340.0,109730.0,,,
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1141,Database Administrators,6130.0,37.66,78330.0,36.62,76180.0,46660.0,112660.0,-3.6163522012578615,1.1362169141381537,1
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1141,Database Administrators,6250.0,38.66,80400.0,37.58,78160.0,47950.0,116710.0,1.957585644371941,2.6426656453466104,0
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1141,Database Administrators,6110.0,39.34,81820.0,38.59,80270.0,50550.0,117570.0,-2.2399999999999998,1.7661691542288558,1
2015,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1142,Network and Computer Systems Administrators,18110.0,35.36,73540.0,34.28,71310.0,46530.0,103310.0,,,
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1142,Network and Computer Systems Administrators,18780.0,36.59,76110.0,35.55,73940.0,47790.0,106940.0,3.699613473219216,3.4946967636660324,0
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1142,Network and Computer Systems Administrators,19990.0,36.46,75850.0,35.59,74030.0,45480.0,108180.0,6.443024494142705,-0.3416108264354224,0
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1142,Network and Computer Systems Administrators,20880.0,37.12,77220.0,35.95,74790.0,46220.0,112600.0,4.452226113056528,1.806196440342782,0
2015,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1143,Computer Network Architects,7680.0,34.38,71510.0,34.09,70910.0,42860.0,101130.0,,,
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1143,Computer Network Architects,8660.0,35.21,73250.0,35.27,73370.0,43650.0,101560.0,12.760416666666666,2.4332261222206686,0
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1143,Computer Network Architects,7190.0,38.52,80110.0,39.55,82260.0,49640.0,107280.0,-16.97459584295612,9.36518771331058,1
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1143,Computer Network Architects,6250.0,39.69,82550.0,41.15,85600.0,52480.0,109320.0,-13.073713490959666,3.0458120084883284,1
2015,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1151,Computer User Support Specialists,25470.0,25.26,52550.0,24.25,50440.0,32120.0,76570.0,,,
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1151,Computer User Support Specialists,27140.0,25.61,53260.0,24.58,51120.0,32480.0,77970.0,6.556733411857087,1.3510941960038059,0
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1151,Computer User Support Specialists,26460.0,26.22,54530.0,25.18,52380.0,32820.0,80190.0,-2.5055268975681653,2.3845287269996245,1
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1151,Computer User Support Specialists,28040.0,26.95,56060.0,25.69,53440.0,33940.0,81680.0,5.971277399848828,2.8057949752429856,0
2015,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1152,Computer Network Support Specialists,10940.0,29.22,60790.0,27.71,57630.0,37700.0,90680.0,,,
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1152,Computer Network Support Specialists,11010.0,29.81,61990.0,28.23,58720.0,38090.0,92900.0,0.6398537477148081,1.9740088830399738,0
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1152,Computer Network Support Specialists,11010.0,30.28,62980.0,28.58,59450.0,38540.0,94880.0,0.0,1.597031779319245,0
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1152,Computer Network Support Specialists,10860.0,30.43,63290.0,28.8,59900.0,39440.0,94600.0,-1.3623978201634876,0.4922197523023182,0
2015,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1199,"Computer Occupations, All Other",81870.0,44.1,91720.0,43.87,91250.0,62480.0,123830.0,,,
2016,99,"Federal, State, and Local Government (excluding state and local schools and hospitals)",15-1199,"Computer Occupations, All Other",82000.0,45.21,94030.0,44.43,92420.0,63190.0,127030.0,0.1587883229510199,2.5185346707370257,0
2017,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1199,"Computer Occupations, All Other",83140.0,46.3,96310.0,45.47,94580.0,63810.0,130700.0,1.3902439024390245,2.4247580559395936,0
2018,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1199,"Computer Occupations, All Other",82820.0,47.2,98170.0,46.31,96320.0,64700.0,133700.0,-0.38489295164782295,1.9312636278683417,0
2019,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1211,Computer Systems Analysts,33830.0,39.79,82760.0,38.66,80410.0,52300.0,118000.0,,,
2020,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OEWS Designation)",15-1211,Computer Systems Analysts,34420.0,40.53,84300.0,39.62,82410.0,52050.0,121880.0,1.744014188590009,1.8608023199613342,0
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1211,Computer Systems Analysts,35530.0,41.93,87220.0,38.4,79870.0,55160.0,126840.0,3.2248692620569437,3.4638196915776986,0
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1211,Computer Systems Analysts,35050.0,43.76,91020.0,41.33,85960.0,55270.0,128010.0,-1.350971010413735,4.356798899335015,0
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1211,Computer Systems Analysts,34340.0,45.54,94730.0,44.0,91510.0,57700.0,132850.0,-2.0256776034236803,4.0760272467589544,1
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1211,Computer Systems Analysts,36760.0,47.08,97930.0,46.84,97430.0,62280.0,133200.0,7.047175305765871,3.3780217460149897,0
2019,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1212,Information Security Analysts,2940.0,38.31,79690.0,37.52,78040.0,44250.0,117700.0,,,
2020,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OEWS Designation)",15-1212,Information Security Analysts,3430.0,39.91,83010.0,39.17,81480.0,46520.0,120930.0,16.666666666666664,4.166143807253106,0
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1212,Information Security Analysts,3680.0,41.01,85290.0,38.32,79710.0,49010.0,127670.0,7.288629737609329,2.7466570292735812,0
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1212,Information Security Analysts,3630.0,44.18,91900.0,41.96,87280.0,58900.0,129150.0,-1.358695652173913,7.750029311759878,0
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1212,Information Security Analysts,4060.0,46.23,96160.0,44.71,93000.0,62400.0,132010.0,11.84573002754821,4.635473340587596,0
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1212,Information Security Analysts,4860.0,49.42,102790.0,47.18,98130.0,65180.0,140570.0,19.704433497536947,6.894758735440931,0
2019,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1221,Computer and Information Research Scientists,8460.0,52.07,108310.0,52.58,109370.0,66930.0,148960.0,,,
2020,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OEWS Designation)",15-1221,Computer and Information Research Scientists,9120.0,53.84,111980.0,54.29,112930.0,70070.0,157710.0,7.801418439716312,3.388422121687748,0
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1221,Computer and Information Research Scientists,9680.0,53.87,112050.0,53.94,112200.0,70010.0,159270.0,6.140350877192982,0.06251116270762637,0
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1221,Computer and Information Research Scientists,9610.0,55.45,115330.0,55.35,115130.0,72260.0,164090.0,-0.7231404958677686,2.927264614011602,0
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1221,Computer and Information Research Scientists,9970.0,57.82,120260.0,57.43,119450.0,75610.0,172060.0,3.7460978147762747,4.274690019942772,0
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1221,Computer and Information Research Scientists,10740.0,60.17,125140.0,59.29,123320.0,80060.0,180460.0,7.723169508525577,4.057874605022451,0
2019,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1231,Computer Network Support Specialists,11510.0,30.88,64230.0,29.22,60780.0,39510.0,95940.0,,,
2020,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OEWS Designation)",15-1231,Computer Network Support Specialists,11980.0,32.39,67370.0,30.8,64060.0,41400.0,99760.0,4.083405734144222,4.888681301572475,0
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1231,Computer Network Support Specialists,11650.0,33.53,69740.0,30.12,62650.0,46560.0,100730.0,-2.7545909849749584,3.5178862995398545,1
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1231,Computer Network Support Specialists,11520.0,34.43,71610.0,32.54,67690.0,42600.0,105920.0,-1.1158798283261802,2.6813880126182967,0
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1231,Computer Network Support Specialists,11610.0,34.83,72440.0,32.62,67850.0,45870.0,108090.0,0.78125,1.1590559977656754,0
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1231,Computer Network Support Specialists,10950.0,37.51,78020.0,35.81,74490.0,47810.0,113980.0,-5.684754521963824,7.702926559911651,1
2019,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1232,Computer User Support Specialists,38540.0,31.67,65870.0,29.9,62190.0,37460.0,100450.0,,,
2020,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OEWS Designation)",15-1232,Computer User Support Specialists,38490.0,32.45,67490.0,30.62,63700.0,38540.0,104230.0,-0.12973533990659056,2.4593897069986337,0
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1232,Computer User Support Specialists,39040.0,34.21,71150.0,30.18,62780.0,38230.0,100920.0,1.4289425824889581,5.423025633427175,0
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1232,Computer User Support Specialists,39760.0,35.69,74240.0,32.39,67370.0,41580.0,112880.0,1.8442622950819672,4.342937456078707,0
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1232,Computer User Support Specialists,39960.0,37.17,77310.0,34.45,71660.0,44200.0,115710.0,0.5030181086519114,4.135237068965517,0
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1232,Computer User Support Specialists,43290.0,38.13,79310.0,35.93,74730.0,46900.0,119170.0,8.333333333333332,2.586987453110852,0
2019,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1241,Computer Network Architects,4270.0,41.65,86630.0,41.84,87040.0,56370.0,123610.0,,,
2020,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OEWS Designation)",15-1241,Computer Network Architects,3570.0,43.74,90980.0,43.66,90800.0,55000.0,130430.0,-16.39344262295082,5.021355188733695,1
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1241,Computer Network Architects,4870.0,46.58,96880.0,48.26,100390.0,61940.0,128920.0,36.41456582633053,6.484941745438558,0
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1241,Computer Network Architects,4080.0,48.95,101810.0,49.43,102810.0,65250.0,137490.0,-16.2217659137577,5.088769611890999,1
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1241,Computer Network Architects,4290.0,51.38,106870.0,50.28,104580.0,69640.0,144200.0,5.147058823529411,4.970042235536784,0
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1241,Computer Network Architects,4440.0,52.32,108830.0,50.06,104120.0,73200.0,150690.0,3.4965034965034967,1.8340039300084214,0
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1242,Database Administrators,5790.0,42.24,87850.0,39.58,82330.0,57870.0,125560.0,,,
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1242,Database Administrators,5540.0,44.91,93410.0,43.58,90650.0,56670.0,131090.0,-4.317789291882556,6.32896983494593,1
2023,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1242,Database Administrators,5640.0,46.56,96840.0,45.59,94830.0,58680.0,132940.0,1.8050541516245486,3.671983727652286,0
2024,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",15-1242,Database Administrators,5950.0,49.85,103680.0,48.35,100570.0,62800.0,144580.0,5.49645390070922,7.063197026022305,0
2021,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1243,Database Architects,900.0,48.88,101670.0,49.28,102500.0,54000.0,131600.0,,,
2022,99,"Federal, State, and Local Government, excluding state and local schools and hospitals and the U.S. Postal Service (OES Designation)",15-1243,Database Architects,910.0,49.7,103370.0,50.97,106010.0,56400.0,137280.0,1.1111111111111112,1.6720763253663815,0
